employee_id,branch_id,department,role,hire_date,base_salary
2206,50,Sales,Supervisor,2019-09-07,3430.87
2207,50,Marketing,Manager,2015-09-25,1532.69
2208,50,IT,Supervisor,2021-07-26,1930.54
2209,50,Support,Supervisor,2015-05-16,2889.43
2210,50,Finance,Associate,2019-08-14,1191.39
2211,50,Operations,Senior Manager,2018-11-04,3625.39
2212,50,HR,Senior Manager,2020-03-20,2258.22
2213,50,IT,Associate,2021-02-25,2810.85
2214,50,Finance,Senior Manager,2016-11-02,2187.47
2215,50,Finance,Senior Manager,2018-03-27,2244.59
2216,50,Marketing,Specialist,2019-03-12,1560.53
2217,50,Operations,Senior Manager,2018-01-02,3282.36
2218,50,Marketing,Senior Manager,2016-09-13,3101.0
2219,50,Sales,Specialist,2019-05-01,1220.52
2220,50,Marketing,Specialist,2015-05-24,864.2
2221,50,Marketing,Manager,2025-07-05,3191.29
2222,50,Finance,Associate,2016-02-17,2869.08
2223,50,Marketing,Manager,2015-01-24,3231.34
2224,50,HR,Specialist,2016-12-19,3105.28
2225,50,Operations,Senior Manager,2019-06-14,2166.39
2226,50,Sales,Supervisor,2019-08-07,783.93
2227,50,IT,Senior Manager,2022-07-10,1888.94
2228,50,Operations,Manager,2023-05-16,1402.82
2229,50,IT,Senior Manager,2023-04-13,507.66
2230,50,Support,Manager,2020-09-23,812.82
2231,50,Operations,Senior Manager,2015-07-25,1227.59
2232,50,Finance,Manager,2024-02-21,1490.54
2233,50,Operations,Associate,2016-09-06,1145.73
2234,50,Support,Senior Manager,2018-02-05,1800.7
2235,50,Marketing,Manager,2023-12-27,2348.24
2236,50,Operations,Associate,2022-05-14,1493.37
2237,50,Finance,Specialist,2015-06-23,2343.8
2238,50,Support,Associate,2019-12-07,2979.38
2239,51,HR,Manager,2020-11-08,1528.16
2240,51,IT,Manager,2023-09-28,2927.94
2241,51,IT,Associate,2016-07-23,709.64
2242,51,Operations,Associate,2017-09-24,856.95
2243,51,Operations,Manager,2016-01-14,2108.87
2244,51,IT,Senior Manager,2022-03-24,3378.62
2245,51,Support,Manager,2015-05-04,1908.86
2246,51,Finance,Supervisor,2023-06-20,3429.98
2247,51,HR,Specialist,2017-05-17,2744.83
2248,51,Marketing,Senior Manager,2020-09-20,1291.65
2249,51,Support,Specialist,2020-12-24,3787.22
2250,51,Operations,Specialist,2023-12-27,2037.47
2251,51,Finance,Manager,2017-03-16,674.61
2252,51,Sales,Supervisor,2018-04-23,764.39
2253,51,Support,Supervisor,2016-01-20,2020.13
2254,51,Operations,Associate,2020-11-18,3409.2
2255,51,Finance,Associate,2018-05-10,3199.53
2256,51,Marketing,Manager,2024-12-10,1680.37
2257,51,Marketing,Manager,2019-09-18,2599.36
2258,51,Operations,Associate,2024-03-04,2897.7
2259,51,Finance,Specialist,2019-10-04,874.46
2260,51,HR,Senior Manager,2025-07-11,2378.45
2261,51,Marketing,Senior Manager,2024-05-26,2919.84
2262,51,HR,Manager,2018-03-01,3074.27
2263,51,Operations,Associate,2024-03-05,1002.14
2264,51,Marketing,Associate,2020-02-02,908.87
2265,51,Marketing,Manager,2021-11-16,1545.75
2266,51,HR,Associate,2018-09-13,1713.99
2267,51,Support,Manager,2020-05-27,2198.65
2268,51,HR,Associate,2024-04-06,3617.39
2269,51,Marketing,Supervisor,2017-07-18,1929.52
2270,51,IT,Supervisor,2025-02-18,3464.2
2271,51,IT,Supervisor,2017-01-28,1675.05
2272,51,Support,Supervisor,2021-04-20,2325.31
2273,51,Operations,Manager,2020-03-24,3784.72
2274,51,Operations,Manager,2020-09-07,468.81
2275,51,Finance,Supervisor,2016-06-09,2134.36
2276,51,Sales,Senior Manager,2019-01-21,1371.09
2277,51,Support,Manager,2015-12-23,1297.68
2278,51,IT,Associate,2024-01-28,2855.4
2279,51,Support,Senior Manager,2025-08-16,1032.13
2280,51,IT,Senior Manager,2016-01-12,546.6
2281,51,IT,Specialist,2017-03-03,1855.57
2282,51,Marketing,Associate,2015-08-21,2830.48
2283,51,Finance,Associate,2023-05-28,1100.51
2284,51,HR,Associate,2020-11-28,3463.88
2285,51,IT,Specialist,2024-12-12,2179.74
2286,51,IT,Manager,2021-11-22,655.97
2287,51,Operations,Senior Manager,2017-12-09,731.3
2288,51,Support,Associate,2019-10-07,2757.2
2289,51,Support,Specialist,2025-12-27,3256.83
2290,52,Finance,Supervisor,2023-06-04,1593.87
2291,52,HR,Associate,2024-08-03,839.48
2292,52,Sales,Specialist,2016-03-11,2430.35
2293,52,Sales,Specialist,2015-04-21,1704.67
2294,52,Sales,Specialist,2019-11-21,3607.9
2295,52,Marketing,Specialist,2017-05-02,1720.69
2296,52,Finance,Specialist,2019-03-19,1507.06
2297,52,Operations,Specialist,2019-04-06,3730.58
2298,52,Finance,Manager,2019-02-16,1639.76
2299,52,Finance,Supervisor,2025-09-15,3228.83
2300,52,IT,Specialist,2015-10-13,971.61
2301,52,HR,Specialist,2021-06-21,3166.54
2302,52,Marketing,Supervisor,2018-06-23,3694.44
2303,52,HR,Supervisor,2016-09-25,1155.92
2304,52,Operations,Manager,2019-01-04,2182.05
2305,52,IT,Specialist,2022-03-15,2415.85
2306,52,Finance,Senior Manager,2021-11-19,3469.27
2307,52,Finance,Associate,2025-06-28,3468.43
2308,52,Operations,Manager,2022-06-11,2620.4
2309,52,Sales,Specialist,2020-05-06,2013.92
2310,53,Marketing,Associate,2022-10-15,2438.48
2311,53,IT,Manager,2021-08-27,1266.02
2312,53,IT,Supervisor,2024-06-16,2723.16
2313,53,Finance,Associate,2018-09-04,1860.3
2314,53,Marketing,Supervisor,2024-07-19,545.66
2315,53,HR,Specialist,2019-10-23,3608.54
2316,53,Operations,Senior Manager,2017-03-22,1566.04
2317,53,Sales,Associate,2019-03-26,1609.44
2318,53,Support,Specialist,2022-01-22,944.09
2319,53,Operations,Supervisor,2019-02-06,1241.22
2320,53,Operations,Manager,2016-12-08,966.36
2321,53,HR,Supervisor,2015-08-06,1604.78
2322,53,Support,Senior Manager,2025-07-23,1161.85
2323,53,Support,Manager,2022-12-08,3006.24
2324,53,Sales,Manager,2017-06-25,3583.13
2325,53,Support,Supervisor,2019-11-24,3373.49
2326,53,HR,Manager,2023-02-12,2085.84
2327,53,IT,Senior Manager,2015-04-20,1046.84
2328,53,Operations,Supervisor,2020-06-17,3207.85
2329,53,HR,Senior Manager,2021-02-21,1220.75
2330,53,Support,Specialist,2015-04-10,1908.59
2331,53,Finance,Manager,2025-03-14,955.0
2332,53,Finance,Manager,2025-08-02,1324.42
2333,53,Support,Specialist,2017-07-22,2183.12
2334,53,Sales,Manager,2016-06-22,2904.45
2335,53,IT,Manager,2015-03-11,881.28
2336,53,HR,Manager,2025-08-01,2078.57
2337,53,IT,Manager,2021-01-10,1873.69
2338,53,IT,Associate,2024-08-17,1698.96
2339,53,Support,Supervisor,2023-06-04,3081.41
2340,53,Support,Senior Manager,2021-11-03,953.8
2341,54,IT,Senior Manager,2019-04-17,3173.0
2342,54,IT,Manager,2021-01-15,1393.74
2343,54,Sales,Manager,2022-06-02,3428.71
2344,54,IT,Supervisor,2019-07-11,2711.24
2345,54,Marketing,Associate,2023-05-06,1432.35
2346,54,Support,Associate,2022-06-10,2580.54
2347,54,HR,Associate,2020-12-02,2229.75
2348,54,Support,Specialist,2017-02-18,766.82
2349,54,IT,Specialist,2025-08-14,3440.6
2350,54,Finance,Manager,2024-04-27,3476.99
2351,54,IT,Senior Manager,2024-08-02,706.4
2352,54,Finance,Associate,2017-10-24,2586.68
2353,54,Sales,Manager,2023-12-03,1581.54
2354,54,IT,Supervisor,2021-07-01,1066.17
2355,54,IT,Supervisor,2025-12-03,3253.46
2356,54,Support,Associate,2018-10-09,3782.98
2357,54,HR,Senior Manager,2023-04-23,3126.5
2358,54,Finance,Senior Manager,2022-04-25,3583.85
2359,54,Finance,Specialist,2019-09-22,603.24
2360,54,Support,Specialist,2025-05-09,466.92
2361,54,Operations,Associate,2021-11-05,1370.48
2362,54,Support,Senior Manager,2025-06-04,1191.43
2363,54,Sales,Supervisor,2018-02-20,1414.23
2364,54,IT,Senior Manager,2022-10-14,2576.49
2365,54,Finance,Senior Manager,2021-08-18,492.1
2366,54,Finance,Supervisor,2020-08-05,1997.52
2367,54,IT,Manager,2018-09-23,1019.54
2368,54,Support,Supervisor,2021-01-22,3305.18
2369,54,Sales,Manager,2023-06-03,1145.3
2370,54,HR,Supervisor,2019-05-25,1506.38
2371,54,IT,Manager,2015-03-20,2409.54
2372,54,HR,Supervisor,2024-07-14,3786.02
2373,54,Sales,Supervisor,2023-12-16,3765.43
2374,54,Support,Senior Manager,2017-07-20,3628.54
2375,54,Sales,Associate,2021-04-07,3773.64
2376,54,HR,Supervisor,2017-03-25,3054.71
2377,54,IT,Manager,2023-07-12,2966.79
2378,54,Support,Senior Manager,2019-06-25,1666.64
2379,54,Sales,Supervisor,2023-09-18,1763.78
2380,54,Marketing,Manager,2022-08-10,3217.56
2381,54,Support,Specialist,2017-07-10,461.18
2382,55,Marketing,Manager,2025-03-22,3489.39
2383,55,Support,Senior Manager,2025-07-14,1824.48
2384,55,IT,Associate,2024-04-05,2492.52
2385,55,HR,Associate,2024-10-24,1819.4
2386,55,Sales,Supervisor,2024-04-06,2357.18
2387,55,Support,Associate,2020-01-24,2464.5
2388,55,Marketing,Manager,2023-09-28,1096.66
2389,55,Operations,Manager,2020-12-28,1251.71
2390,55,Support,Specialist,2020-03-10,667.12
2391,55,Sales,Specialist,2024-08-15,1270.91
2392,55,HR,Manager,2018-03-15,2125.72
2393,55,Sales,Senior Manager,2020-03-08,1998.41
2394,55,Sales,Associate,2015-11-22,1811.26
2395,55,HR,Manager,2021-02-26,1847.25
2396,55,Finance,Senior Manager,2016-12-25,2483.37
2397,55,HR,Associate,2022-08-27,2882.21
2398,55,Finance,Manager,2015-06-13,2850.69
2399,55,HR,Manager,2021-02-04,939.05
2400,55,Finance,Senior Manager,2016-12-06,1677.66
2401,55,IT,Supervisor,2017-04-26,2066.68
2402,55,Finance,Associate,2020-11-23,698.13
2403,55,IT,Manager,2018-05-11,1439.23
2404,55,Support,Supervisor,2022-12-09,2353.57
2405,55,HR,Associate,2017-03-17,1416.24
2406,55,Operations,Supervisor,2024-06-23,1425.58
2407,55,IT,Specialist,2024-11-10,2042.2
2408,55,Support,Supervisor,2017-12-26,2778.53
2409,55,Operations,Senior Manager,2019-07-09,2583.15
2410,55,Sales,Specialist,2024-05-05,2407.19
2411,55,Finance,Supervisor,2023-12-28,3786.99
2412,55,Support,Manager,2024-03-12,2606.9
2413,55,HR,Senior Manager,2020-09-12,1716.23
2414,55,Support,Specialist,2023-08-06,2071.39
2415,55,Support,Associate,2025-02-11,1203.16
2416,55,Operations,Specialist,2017-05-20,3056.35
2417,55,Marketing,Associate,2025-04-12,2120.95
2418,55,HR,Associate,2023-04-24,1128.48
2419,55,IT,Associate,2021-11-04,3639.29
2420,55,HR,Associate,2019-09-18,3286.13
2421,55,HR,Associate,2015-08-19,2201.88
2422,55,Operations,Supervisor,2017-12-21,3322.7
2423,56,IT,Manager,2017-01-20,1340.31
2424,56,Finance,Associate,2018-12-27,3523.51
2425,56,Operations,Senior Manager,2019-01-07,1212.41
2426,56,HR,Senior Manager,2022-08-04,2248.73
2427,56,Marketing,Associate,2020-11-03,1108.03
2428,56,Sales,Manager,2016-08-07,784.58
2429,56,HR,Specialist,2024-08-10,2357.25
2430,56,HR,Manager,2016-12-15,3054.28
2431,56,Operations,Senior Manager,2025-10-25,1978.45
2432,56,Sales,Supervisor,2021-10-09,2100.23
2433,56,Operations,Supervisor,2023-08-17,1400.58
2434,56,IT,Supervisor,2019-09-08,1592.83
2435,56,IT,Senior Manager,2023-05-21,1924.15
2436,56,Marketing,Specialist,2022-01-11,3442.78
2437,56,HR,Manager,2022-03-06,669.62
2438,56,Support,Supervisor,2016-08-11,2586.91
2439,56,HR,Specialist,2018-02-25,1226.54
2440,56,Finance,Senior Manager,2019-06-25,2226.84
2441,56,Sales,Supervisor,2024-04-19,2700.82
2442,56,Finance,Specialist,2018-07-26,1025.45
2443,56,Operations,Senior Manager,2025-03-11,3654.97
2444,56,Support,Senior Manager,2021-12-09,1216.22
2445,56,Finance,Manager,2019-06-05,1475.88
2446,56,IT,Supervisor,2020-08-10,1874.75
2447,56,Support,Manager,2015-07-02,3695.08
2448,56,Finance,Specialist,2022-05-01,3192.09
2449,56,Operations,Specialist,2025-12-09,1437.57
2450,56,Finance,Associate,2020-07-26,1731.06
2451,56,HR,Senior Manager,2018-04-20,2134.86
2452,56,Marketing,Supervisor,2016-02-08,987.4
2453,56,IT,Manager,2024-08-02,3067.11
2454,56,Support,Manager,2018-05-20,2413.48
2455,56,Sales,Associate,2015-11-11,1374.75
2456,56,Finance,Manager,2019-02-16,899.85
2457,57,Finance,Manager,2017-03-19,1451.17
2458,57,Operations,Senior Manager,2016-08-08,1548.27
2459,57,HR,Supervisor,2023-09-27,1426.25
2460,57,Sales,Specialist,2016-12-23,2925.85
2461,57,Marketing,Supervisor,2022-12-07,1066.87
2462,57,Support,Specialist,2022-06-11,1116.6
2463,57,IT,Supervisor,2019-10-24,3574.48
2464,57,Operations,Associate,2025-07-14,1777.63
2465,57,Support,Associate,2023-01-17,1701.14
2466,57,HR,Manager,2015-09-28,3124.23
2467,57,Marketing,Senior Manager,2022-05-19,1568.07
2468,57,Sales,Associate,2024-02-18,3064.97
2469,57,HR,Specialist,2023-02-19,3540.36
2470,57,HR,Specialist,2016-11-14,3189.48
2471,57,Support,Manager,2017-11-11,694.64
2472,57,IT,Senior Manager,2020-08-17,3066.73
2473,57,IT,Manager,2015-07-19,1434.28
2474,57,HR,Manager,2015-01-08,1529.99
2475,57,Operations,Supervisor,2018-10-22,3022.06
2476,57,HR,Manager,2025-11-07,3029.26
2477,57,HR,Supervisor,2024-03-07,3039.52
2478,57,Operations,Supervisor,2017-02-01,2236.96
2479,57,Marketing,Associate,2017-09-12,3648.11
2480,57,Finance,Supervisor,2018-11-07,1125.7
2481,58,Support,Supervisor,2018-04-25,1640.4
2482,58,Operations,Manager,2016-07-01,1937.24
2483,58,IT,Specialist,2021-01-15,1919.13
2484,58,Operations,Specialist,2021-10-27,867.58
2485,58,Operations,Senior Manager,2024-12-17,857.71
2486,58,Marketing,Specialist,2016-08-24,2476.24
2487,58,IT,Supervisor,2021-04-07,3750.26
2488,58,Marketing,Senior Manager,2020-08-09,2154.26
2489,58,Support,Associate,2015-07-26,1857.05
2490,58,Marketing,Associate,2020-06-10,3252.39
2491,58,Support,Supervisor,2018-12-03,2628.95
2492,58,Marketing,Manager,2022-01-09,2894.26
2493,58,Finance,Associate,2017-04-06,2341.34
2494,58,Operations,Senior Manager,2017-03-23,2023.87
2495,58,Sales,Associate,2024-04-28,2928.49
2496,58,Finance,Supervisor,2024-07-27,977.57
2497,58,Operations,Specialist,2023-03-24,3161.55
2498,58,IT,Specialist,2020-02-26,993.95
2499,58,Support,Specialist,2019-07-21,1700.17
2500,58,Marketing,Supervisor,2024-06-01,3073.95
2501,58,Finance,Associate,2022-01-24,3371.29
2502,58,Support,Associate,2023-07-25,2455.0
2503,58,HR,Specialist,2017-02-01,1618.03
2504,58,Operations,Associate,2021-02-04,3695.25
2505,58,Support,Manager,2023-08-05,3320.67
2506,58,Marketing,Associate,2019-08-16,3463.49
2507,58,Finance,Specialist,2020-11-18,1674.7
2508,58,HR,Associate,2022-08-24,3234.15
2509,58,HR,Specialist,2017-04-17,884.86
2510,58,Operations,Specialist,2025-02-24,767.54
2511,59,Finance,Senior Manager,2016-04-08,1289.75
2512,59,IT,Supervisor,2020-12-15,2688.99
2513,59,HR,Senior Manager,2024-05-25,3463.43
2514,59,Finance,Manager,2020-11-05,2390.88
2515,59,Marketing,Associate,2021-11-02,3110.55
2516,59,Operations,Associate,2017-11-02,3248.52
2517,59,Operations,Specialist,2021-06-01,2366.49
2518,59,Support,Supervisor,2018-11-28,3186.91
2519,59,HR,Manager,2022-04-15,2531.4
2520,59,HR,Manager,2016-12-09,2645.79
2521,59,HR,Supervisor,2020-03-09,1592.29
2522,59,Marketing,Manager,2023-08-22,773.29
2523,59,Marketing,Supervisor,2023-05-03,3069.55
2524,59,Support,Associate,2023-03-04,1210.87
2525,59,Support,Associate,2016-09-23,1440.64
2526,59,Marketing,Supervisor,2019-08-14,2303.55
2527,59,Sales,Senior Manager,2017-07-27,3603.19
2528,59,HR,Specialist,2017-11-08,3049.3
2529,59,Operations,Supervisor,2023-10-25,958.43
2530,59,Marketing,Senior Manager,2023-01-26,2236.07
2531,59,HR,Specialist,2023-03-12,981.81
2532,59,IT,Specialist,2025-11-28,2520.92
2533,59,Marketing,Specialist,2023-10-14,3325.29
2534,59,Finance,Associate,2021-05-13,3468.2
2535,59,Support,Manager,2022-06-05,2867.18
2536,59,Finance,Associate,2016-05-23,2311.79
2537,59,Finance,Specialist,2024-10-03,648.39
2538,59,Support,Specialist,2017-08-27,986.85
2539,59,Marketing,Specialist,2021-03-21,1853.68
2540,59,HR,Specialist,2018-06-03,1208.12
2541,59,Finance,Specialist,2021-02-24,2927.84
2542,59,IT,Specialist,2018-08-05,2702.0
2543,59,Marketing,Supervisor,2015-11-04,2194.08
2544,59,HR,Associate,2025-10-16,1227.81
2545,59,Support,Supervisor,2016-09-24,2493.62
2546,59,Operations,Associate,2020-05-02,1728.03
2547,59,Finance,Associate,2025-08-14,2409.68
2548,59,IT,Manager,2019-04-17,795.22
2549,59,IT,Senior Manager,2024-06-08,3362.36
2550,59,IT,Manager,2021-07-02,2587.5
2551,59,Marketing,Supervisor,2019-05-21,2151.21
2552,59,Support,Supervisor,2020-02-01,788.79
2553,59,Marketing,Manager,2018-10-16,1191.65
2554,59,Support,Supervisor,2016-12-16,2328.25
2555,59,Marketing,Senior Manager,2021-10-17,3365.82
2556,60,Support,Associate,2024-02-19,3257.99
2557,60,IT,Associate,2024-02-04,3688.54
2558,60,Operations,Supervisor,2024-11-23,3477.7
2559,60,Support,Manager,2015-06-21,3090.26
2560,60,Marketing,Manager,2024-09-02,3599.66
2561,60,Marketing,Manager,2025-01-07,2349.22
2562,60,Sales,Supervisor,2016-05-14,3136.35
2563,60,IT,Manager,2019-06-27,2738.09
2564,60,Finance,Specialist,2019-08-26,610.13
2565,60,Support,Supervisor,2017-04-18,3032.21
2566,60,HR,Supervisor,2021-06-25,3181.82
2567,60,Marketing,Manager,2016-06-12,2514.95
2568,60,IT,Specialist,2020-05-04,3512.47
2569,60,Sales,Manager,2020-10-16,2592.24
2570,60,Marketing,Manager,2018-05-28,2819.78
2571,60,Finance,Supervisor,2022-06-25,983.38
2572,60,Operations,Supervisor,2015-02-07,2399.19
2573,60,HR,Senior Manager,2019-09-18,1045.99
2574,60,HR,Associate,2018-02-03,2834.08
2575,60,IT,Manager,2019-03-23,1589.55
2576,60,Finance,Manager,2017-07-04,3280.78
2577,60,IT,Supervisor,2024-10-03,1534.85
2578,60,Operations,Manager,2015-04-18,969.29
2579,60,Finance,Associate,2022-04-27,2778.51
2580,60,Operations,Specialist,2018-08-21,3168.61
2581,60,Operations,Associate,2019-04-01,3322.73
2582,60,Support,Manager,2021-09-18,3794.55
2583,60,Operations,Manager,2017-09-19,1788.72
2584,60,HR,Manager,2019-12-26,3739.42
2585,60,Marketing,Supervisor,2021-06-12,3465.18
2586,60,Operations,Supervisor,2023-06-03,3659.61
2587,60,Operations,Supervisor,2018-09-19,881.36
2588,60,Marketing,Senior Manager,2022-09-11,801.11
2589,60,Marketing,Senior Manager,2018-12-12,2853.84
2590,60,IT,Senior Manager,2018-08-09,2373.77
2591,60,Sales,Manager,2024-08-16,2430.06
2592,60,Sales,Specialist,2015-09-15,2322.64
2593,60,Sales,Supervisor,2022-12-05,663.65
2594,60,Finance,Associate,2019-10-09,3623.63
2595,60,IT,Associate,2024-08-14,2809.13
2596,60,Operations,Manager,2018-11-15,1487.91
2597,60,IT,Supervisor,2020-04-19,3124.69
2598,60,HR,Manager,2017-09-22,2416.02
2599,60,Marketing,Associate,2024-01-23,2977.46
2600,60,HR,Associate,2016-10-03,2224.74
2601,60,IT,Specialist,2018-04-20,3042.01
2602,60,Operations,Specialist,2015-11-16,2891.03
2603,60,Finance,Associate,2016-07-19,2798.11
2604,60,IT,Manager,2021-07-23,2039.27
2605,60,Marketing,Supervisor,2017-02-10,1639.78
2606,60,IT,Manager,2019-08-03,1068.3
2607,60,Support,Specialist,2018-06-21,2570.57
2608,60,Finance,Manager,2016-09-09,518.34
2609,60,HR,Associate,2023-01-22,1700.04
2610,60,Operations,Associate,2023-01-01,1544.98
2611,60,Finance,Associate,2024-10-12,3328.85
2612,60,Operations,Specialist,2025-10-16,1058.99
2613,60,Operations,Supervisor,2016-11-05,2459.06
2614,60,HR,Specialist,2022-12-28,3396.9
2615,60,Operations,Senior Manager,2017-08-01,2533.98
2616,60,HR,Associate,2019-05-04,1619.33
2617,60,Operations,Senior Manager,2023-03-04,2117.13
